RSSI-Value,MAC-Address,Timestamp,Distance
-55,F3:09:D1:F9:E5:4E,2024-09-12 09:47:24,0.3
-46,E7:8C:00:9C:55:50,2024-09-12 09:47:24,0.3
-46,E0:CE:45:2B:3E:B8,2024-09-12 09:47:24,0.3
-45,EB:A1:FF:D8:65:FE,2024-09-12 09:47:24,0.3
-56,D1:EE:48:99:9E:08,2024-09-12 09:47:25,0.3
-56,E0:BC:5B:2B:59:29,2024-09-12 09:47:25,0.3
-49,F5:D8:58:74:5F:29,2024-09-12 09:47:25,0.3
-42,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:25,0.3
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:26,0.3
-45,E8:9B:11:7B:D7:0F,2024-09-12 09:47:27,0.3
-54,DE:4A:54:FD:8E:85,2024-09-12 09:47:27,0.3
-53,F3:09:D1:F9:E5:4E,2024-09-12 09:47:28,0.3
-44,E0:CE:45:2B:3E:B8,2024-09-12 09:47:28,0.3
-48,EB:A1:FF:D8:65:FE,2024-09-12 09:47:28,0.3
-55,D1:EE:48:99:9E:08,2024-09-12 09:47:29,0.3
-50,DE:4A:54:FD:8E:85,2024-09-12 09:47:29,0.3
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:30,0.3
-44,E8:9B:11:7B:D7:0F,2024-09-12 09:47:31,0.3
-69,E0:BC:5B:2B:59:29,2024-09-12 09:47:31,0.3
-45,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:31,0.3
-48,F5:D8:58:74:5F:29,2024-09-12 09:47:31,0.3
-44,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:32,0.3
-45,EB:A1:FF:D8:65:FE,2024-09-12 09:47:32,0.3
-54,D1:EE:48:99:9E:08,2024-09-12 09:47:33,0.3
-61,DE:4A:54:FD:8E:85,2024-09-12 09:47:55,0.4
-57,E0:BC:5B:2B:59:29,2024-09-12 09:47:55,0.4
-53,DC:FB:FD:B9:DF:CA,2024-09-12 09:47:55,0.4
-52,D9:7C:E2:5D:4B:A2,2024-09-12 09:47:56,0.4
-51,E0:CE:45:2B:3E:B8,2024-09-12 09:47:56,0.4
-49,EB:A1:FF:D8:65:FE,2024-09-12 09:47:58,0.4
-51,E7:8C:00:9C:55:50,2024-09-12 09:47:58,0.4
-57,F3:09:D1:F9:E5:4E,2024-09-12 09:47:59,0.4
-55,D1:EE:48:99:9E:08,2024-09-12 09:47:59,0.4
-51,EB:A1:FF:D8:65:FE,2024-09-12 09:48:00,0.4
-54,E7:8C:00:9C:55:50,2024-09-12 09:48:00,0.4
-57,E8:9B:11:7B:D7:0F,2024-09-12 09:48:01,0.4
-60,DE:4A:54:FD:8E:85,2024-09-12 09:48:01,0.4
-54,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:01,0.4
-57,D9:7C:E2:5D:4B:A2,2024-09-12 09:48:02,0.4
-54,E7:8C:00:9C:55:50,2024-09-12 09:48:02,0.4
-51,EB:A1:FF:D8:65:FE,2024-09-12 09:48:02,0.4
-50,F3:09:D1:F9:E5:4E,2024-09-12 09:48:03,0.4
-59,D1:EE:48:99:9E:08,2024-09-12 09:48:03,0.4
-53,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:03,0.4
-53,E0:CE:45:2B:3E:B8,2024-09-12 09:48:04,0.4
-45,F5:D8:58:74:5F:29,2024-09-12 09:48:04,0.4
-60,E8:9B:11:7B:D7:0F,2024-09-12 09:48:05,0.4
-66,DE:4A:54:FD:8E:85,2024-09-12 09:48:05,0.4
-62,E0:BC:5B:2B:59:29,2024-09-12 09:48:05,0.4
-53,D9:7C:E2:5D:4B:A2,2024-09-12 09:48:06,0.4
-50,E0:CE:45:2B:3E:B8,2024-09-12 09:48:06,0.4
-57,D1:EE:48:99:9E:08,2024-09-12 09:48:07,0.4
-51,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:08,0.4
-51,E7:8C:00:9C:55:50,2024-09-12 09:48:08,0.4
-50,EB:A1:FF:D8:65:FE,2024-09-12 09:48:08,0.4
-51,F5:D8:58:74:5F:29,2024-09-12 09:48:08,0.4
-56,F3:09:D1:F9:E5:4E,2024-09-12 09:48:09,0.4
-62,E0:BC:5B:2B:59:29,2024-09-12 09:48:09,0.4
-51,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:10,0.4
-54,D9:7C:E2:5D:4B:A2,2024-09-12 09:48:10,0.4
-51,E7:8C:00:9C:55:50,2024-09-12 09:48:10,0.4
-49,F5:D8:58:74:5F:29,2024-09-12 09:48:11,0.4
-56,F3:09:D1:F9:E5:4E,2024-09-12 09:48:11,0.4
-55,D1:EE:48:99:9E:08,2024-09-12 09:48:11,0.4
-58,DE:4A:54:FD:8E:85,2024-09-12 09:48:11,0.4
-51,E0:CE:45:2B:3E:B8,2024-09-12 09:48:12,0.4
-51,EB:A1:FF:D8:65:FE,2024-09-12 09:48:12,0.4
-57,E8:9B:11:7B:D7:0F,2024-09-12 09:48:13,0.4
-61,E0:BC:5B:2B:59:29,2024-09-12 09:48:14,0.4
-52,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:14,0.4
-56,D9:7C:E2:5D:4B:A2,2024-09-12 09:48:14,0.4
-45,F5:D8:58:74:5F:29,2024-09-12 09:48:15,0.4
-50,F3:09:D1:F9:E5:4E,2024-09-12 09:48:15,0.4
-59,D1:EE:48:99:9E:08,2024-09-12 09:48:15,0.4
-59,E0:BC:5B:2B:59:29,2024-09-12 09:48:16,0.4
-53,DC:FB:FD:B9:DF:CA,2024-09-12 09:48:16,0.4
